id_transaccion,fecha_hora,dia_semana,hora_decimal,turno,cajero,mesero,mesa_canal,categoria_producto,producto,cantidad_items,monto_bruto,descuento_pct,monto_final,metodo_pago,tipo_transaccion,es_anomalia,tipo_anomalia,descripcion_anomalia,split_sugerido
TRX-009130,2026-06-19 20:01:00,4,20.02,cena,CAJ-001,MES-002,mesa_07,bebidas,Agua sin gas,2,2.07,0,2.07,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009131,2026-05-14 13:33:00,3,13.55,almuerzo,CAJ-001,MES-004,mesa_13,almuerzos,Seco de pollo,1,5.77,0,5.77,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009132,2026-06-01 20:15:00,0,20.25,cena,CAJ-003,MES-005,mesa_10,platos_fuertes,Camarones apanados,3,34.21,0,34.21,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009133,2026-06-21 13:30:00,6,13.5,almuerzo,CAJ-004,MES-005,mesa_01,bebidas,Gaseosa personal,2,2.79,0,2.79,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009134,2026-05-11 12:45:00,0,12.75,almuerzo,CAJ-003,MES-004,mesa_02,desayunos,Bolon mixto,2,7.02,0,7.02,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009135,2026-05-27 15:12:00,2,15.2,almuerzo,CAJ-002,MES-006,mesa_14,platos_fuertes,Parrillada personal,1,10.13,5,9.62,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009136,2026-05-02 18:58:00,5,18.97,cena,CAJ-001,MES-006,mesa_01,desayunos,Bolon mixto,6,23.2,5,22.04,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009137,2026-05-31 13:50:00,6,13.83,almuerzo,CAJ-001,MES-005,app_delivery,desayunos,Bolon mixto,3,11.09,20,8.87,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009138,2026-06-21 13:46:00,6,13.77,almuerzo,CAJ-002,MES-001,mesa_03,bebidas,Jugo natural,3,5.08,0,5.08,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009139,2026-05-04 12:33:00,0,12.55,almuerzo,CAJ-002,MES-004,mesa_01,platos_fuertes,Churrasco ecuatoriano,6,55.27,0,55.27,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009140,2026-06-25 19:20:00,3,19.33,cena,CAJ-004,MES-006,mesa_03,postres,Tres leches,6,17.17,0,17.17,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009141,2026-06-14 14:08:00,6,14.13,almuerzo,CAJ-001,MES-004,retiro_local,bebidas,Gaseosa personal,2,2.62,0,2.62,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009142,2026-05-13 19:31:00,2,19.52,cena,CAJ-004,MES-005,mesa_01,postres,Tres leches,1,3.07,10,2.76,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009143,2026-06-08 12:35:00,0,12.58,almuerzo,CAJ-001,MES-002,mesa_15,almuerzos,Almuerzo ejecutivo,1,4.41,0,4.41,efectivo,devolucion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009144,2026-06-24 13:47:00,2,13.78,almuerzo,CAJ-004,MES-003,mesa_06,bebidas,Gaseosa personal,5,6.48,0,6.48,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009145,2026-05-08 13:11:00,4,13.18,almuerzo,CAJ-001,MES-004,mesa_09,almuerzos,Seco de pollo,3,16.97,0,16.97,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009146,2026-06-23 12:32:00,1,12.53,almuerzo,CAJ-004,MES-003,mesa_08,bebidas,Jugo natural,4,7.09,0,7.09,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009147,2026-05-22 11:11:00,4,11.18,almuerzo,CAJ-001,MES-001,mesa_07,bebidas,Jugo natural,1,1.7,0,1.7,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009148,2026-06-03 15:35:00,2,15.58,almuerzo,CAJ-004,MES-003,mesa_15,desayunos,Humita con cafe,1,3.28,0,3.28,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009149,2026-05-27 13:46:00,2,13.77,almuerzo,CAJ-002,MES-002,mesa_15,almuerzos,Menestra con carne,2,12.45,0,12.45,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009150,2026-05-31 15:54:00,6,15.9,almuerzo,CAJ-001,MES-006,mesa_14,almuerzos,Almuerzo ejecutivo,2,8.15,5,7.74,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009151,2026-06-01 11:16:00,0,11.27,almuerzo,CAJ-002,MES-006,mesa_06,bebidas,Gaseosa personal,3,3.97,10,3.57,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009152,2026-05-08 13:41:00,4,13.68,almuerzo,CAJ-003,MES-005,mesa_01,almuerzos,Almuerzo ejecutivo,1,3.99,0,3.99,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009153,2026-05-10 13:01:00,6,13.02,almuerzo,CAJ-002,MES-005,mesa_01,platos_fuertes,Churrasco ecuatoriano,2,18.28,5,17.37,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009154,2026-06-27 18:32:00,5,18.53,cena,CAJ-003,MES-003,mesa_03,bebidas,Gaseosa personal,5,6.46,0,6.46,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009155,2026-06-06 19:17:00,5,19.28,cena,CAJ-002,MES-004,mesa_01,almuerzos,Almuerzo ejecutivo,3,12.75,0,12.75,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009156,2026-06-26 13:25:00,4,13.42,almuerzo,CAJ-004,MES-004,mesa_09,bebidas,Jugo natural,2,3.36,10,3.02,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009157,2026-05-13 10:52:00,2,10.87,desayuno,CAJ-001,MES-004,mesa_13,almuerzos,Almuerzo ejecutivo,4,252.55,10,227.3,transferencia,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,prueba
TRX-009158,2026-05-06 12:50:00,2,12.83,almuerzo,CAJ-001,MES-004,mesa_13,almuerzos,Menestra con carne,3,20.59,0,20.59,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009159,2026-05-11 12:18:00,0,12.3,almuerzo,CAJ-004,MES-005,mesa_11,almuerzos,Seco de pollo,2,11.39,0,11.39,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009160,2026-05-26 12:30:00,1,12.5,almuerzo,CAJ-003,MES-002,mesa_03,bebidas,Gaseosa personal,1,1.32,0,1.32,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009161,2026-05-24 08:14:00,6,8.23,desayuno,CAJ-003,MES-004,mesa_04,platos_fuertes,Churrasco ecuatoriano,1,101.56,0,101.56,efectivo,anulacion,1,empleado_anulaciones_altas,Empleado asociado a anulaciones frecuentes o de monto alto.,validacion
TRX-009162,2026-06-25 08:48:00,3,8.8,desayuno,CAJ-002,MES-004,mesa_04,postres,Tres leches,1,3.03,0,3.03,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009163,2026-06-04 18:41:00,3,18.68,cena,CAJ-001,MES-003,mesa_15,bebidas,Jugo natural,4,7.37,0,7.37,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009164,2026-06-09 11:19:00,1,11.32,almuerzo,CAJ-002,MES-002,mesa_10,bebidas,Jugo natural,3,5.46,0,5.46,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009165,2026-05-07 14:05:00,3,14.08,almuerzo,CAJ-004,MES-005,domicilio,almuerzos,Menestra con carne,5,33.72,0,33.72,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009166,2026-05-08 20:13:00,4,20.22,cena,CAJ-002,MES-003,mesa_14,almuerzos,Menestra con carne,4,27.27,0,27.27,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009167,2026-05-25 12:22:00,0,12.37,almuerzo,CAJ-002,MES-002,mesa_02,desayunos,Tigrillo con cafe,2,9.08,0,9.08,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009168,2026-06-29 10:59:00,0,10.98,desayuno,CAJ-003,MES-002,mesa_11,bebidas,Jugo natural,3,5.54,5,5.26,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009169,2026-06-15 09:17:00,0,9.28,desayuno,CAJ-002,MES-001,domicilio,almuerzos,Menestra con carne,4,25.6,0,25.6,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009170,2026-05-30 14:17:00,5,14.28,almuerzo,CAJ-004,MES-003,mesa_04,bebidas,Jugo natural,2,3.85,40,2.31,efectivo,venta,1,efectivo_descuento_alto,Venta en efectivo con descuento inusualmente alto.,prueba
TRX-009171,2026-05-21 12:29:00,3,12.48,almuerzo,CAJ-004,MES-003,mesa_08,platos_fuertes,Churrasco ecuatoriano,4,34.1,0,34.1,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009172,2026-06-30 08:22:00,1,8.37,desayuno,CAJ-004,MES-001,mesa_10,almuerzos,Almuerzo ejecutivo,3,11.83,0,11.83,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009173,2026-05-17 09:44:00,6,9.73,desayuno,CAJ-002,MES-006,mesa_04,bebidas,Agua sin gas,2,1.94,0,1.94,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009174,2026-05-31 08:31:00,6,8.52,desayuno,CAJ-002,MES-002,mesa_05,desayunos,Tigrillo con cafe,2,9.46,10,8.51,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009175,2026-06-04 12:16:00,3,12.27,almuerzo,CAJ-001,MES-001,mesa_05,almuerzos,Encebollado,3,14.28,10,12.85,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009176,2026-06-30 18:09:00,1,18.15,cena,CAJ-001,MES-002,mesa_13,almuerzos,Almuerzo ejecutivo,2,7.75,0,7.75,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009177,2026-05-22 18:21:00,4,18.35,cena,CAJ-001,MES-005,mesa_13,platos_fuertes,Churrasco ecuatoriano,1,9.51,0,9.51,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009178,2026-06-27 08:05:00,5,8.08,desayuno,CAJ-004,MES-004,mesa_05,almuerzos,Almuerzo ejecutivo,4,16.69,0,16.69,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009179,2026-06-30 20:43:00,1,20.72,cena,CAJ-002,MES-002,mesa_12,almuerzos,Almuerzo ejecutivo,2,7.66,0,7.66,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009180,2026-06-15 13:12:00,0,13.2,almuerzo,CAJ-003,MES-003,mesa_01,bebidas,Jugo natural,1,1.77,15,1.5,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009181,2026-06-22 19:06:00,0,19.1,cena,CAJ-002,MES-002,mesa_01,postres,Tres leches,2,6.1,0,6.1,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009182,2026-06-19 08:24:00,4,8.4,desayuno,CAJ-002,MES-001,mesa_07,bebidas,Agua sin gas,1,1.09,5,1.04,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009183,2026-05-18 11:40:00,0,11.67,almuerzo,CAJ-002,MES-004,mesa_07,almuerzos,Menestra con carne,2,0,0,0,efectivo,venta,1,monto_inconsistente,"Monto cero o negativo, inconsistente para una venta.",prueba
TRX-009184,2026-05-25 08:53:00,0,8.88,desayuno,CAJ-002,MES-001,mesa_07,desayunos,Humita con cafe,4,12.93,0,12.93,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009185,2026-05-13 09:58:00,2,9.97,desayuno,CAJ-004,MES-002,retiro_local,postres,Flan de la casa,4,11.09,10,9.98,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009186,2026-05-29 12:23:00,4,12.38,almuerzo,CAJ-002,MES-001,mesa_08,almuerzos,Encebollado,1,5.02,10,4.52,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009187,2026-06-13 09:29:00,5,9.48,desayuno,CAJ-003,MES-001,retiro_local,platos_fuertes,Parrillada personal,3,-25,0,-25,efectivo,venta,1,monto_inconsistente,"Monto cero o negativo, inconsistente para una venta.",validacion
TRX-009188,2026-05-05 08:51:00,1,8.85,desayuno,CAJ-003,MES-006,mesa_13,desayunos,Bolon mixto,1,3.66,0,3.66,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009189,2026-06-26 11:53:00,4,11.88,almuerzo,CAJ-001,MES-003,mesa_08,postres,Flan de la casa,5,13.91,0,13.91,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009190,2026-06-27 12:43:00,5,12.72,almuerzo,CAJ-002,MES-001,retiro_local,platos_fuertes,Churrasco ecuatoriano,5,47.7,0,47.7,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009191,2026-05-06 12:13:00,2,12.22,almuerzo,CAJ-002,MES-004,retiro_local,desayunos,Bolon mixto,4,15.24,0,15.24,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009192,2026-06-03 20:55:00,2,20.92,cena,CAJ-001,MES-001,domicilio,bebidas,Gaseosa personal,1,1.29,0,1.29,efectivo,anulacion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009193,2026-05-19 12:46:00,1,12.77,almuerzo,CAJ-004,MES-004,mesa_09,almuerzos,Almuerzo ejecutivo,6,25.52,0,25.52,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009194,2026-06-03 13:17:00,2,13.28,almuerzo,CAJ-002,MES-006,mesa_11,almuerzos,Menestra con carne,3,20.62,70,6.19,efectivo,venta,1,descuento_fuera_politica,Descuento superior a la politica normal del restaurante.,validacion
TRX-009195,2026-06-16 18:38:00,1,18.63,cena,CAJ-004,MES-004,mesa_14,desayunos,Bolon mixto,5,16.97,0,16.97,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009196,2026-05-03 11:43:00,6,11.72,almuerzo,CAJ-004,MES-005,mesa_13,bebidas,Gaseosa personal,3,3.82,0,3.82,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009197,2026-05-27 13:09:00,2,13.15,almuerzo,CAJ-003,MES-006,mesa_10,postres,Tres leches,1,2.99,5,2.84,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009198,2026-06-30 12:26:00,1,12.43,almuerzo,CAJ-003,MES-003,mesa_13,almuerzos,Almuerzo ejecutivo,4,16.63,0,16.63,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009199,2026-05-01 18:28:00,4,18.47,cena,CAJ-004,MES-001,mesa_10,almuerzos,Seco de pollo,2,11.93,0,11.93,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009200,2026-06-25 10:10:00,3,10.17,desayuno,CAJ-003,MES-004,mesa_08,combos,Combo para dos,2,26.58,40,15.95,efectivo,venta,1,efectivo_descuento_alto,Venta en efectivo con descuento inusualmente alto.,prueba
TRX-009201,2026-05-07 13:50:00,3,13.83,almuerzo,CAJ-002,MES-004,mesa_09,platos_fuertes,Parrillada personal,1,10.07,0,10.07,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009202,2026-05-07 12:24:00,3,12.4,almuerzo,CAJ-001,MES-006,mesa_13,platos_fuertes,Camarones apanados,2,21.48,15,18.26,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009203,2026-06-09 20:07:00,1,20.12,cena,CAJ-004,MES-003,app_delivery,almuerzos,Menestra con carne,1,6.26,10,5.63,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009204,2026-06-26 12:59:00,4,12.98,almuerzo,CAJ-001,MES-006,mesa_01,almuerzos,Almuerzo ejecutivo,3,12.36,0,12.36,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009205,2026-06-20 15:00:00,5,15.0,almuerzo,CAJ-004,MES-002,mesa_12,bebidas,Jugo natural,4,7.27,0,7.27,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009206,2026-05-17 15:54:00,6,15.9,almuerzo,CAJ-002,MES-005,mesa_11,bebidas,Gaseosa personal,3,3.71,10,3.34,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009207,2026-06-10 10:43:00,2,10.72,desayuno,CAJ-001,MES-001,retiro_local,almuerzos,Menestra con carne,1,6.5,0,6.5,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009208,2026-05-08 11:17:00,4,11.28,almuerzo,CAJ-001,MES-003,mesa_13,almuerzos,Menestra con carne,2,13.76,15,11.7,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009209,2026-05-02 18:19:00,5,18.32,cena,CAJ-002,MES-006,mesa_09,platos_fuertes,Churrasco ecuatoriano,2,18.74,15,15.93,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009210,2026-05-10 08:13:00,6,8.22,desayuno,CAJ-001,MES-004,mesa_08,almuerzos,Seco de pollo,1,5.88,0,5.88,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009211,2026-05-13 12:14:00,2,12.23,almuerzo,CAJ-004,MES-002,mesa_03,almuerzos,Seco de pollo,3,15.92,0,15.92,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009212,2026-06-23 19:03:00,1,19.05,cena,CAJ-001,MES-001,domicilio,combos,Combo para dos,5,928.64,5,882.21,transferencia,venta,1,monto_extremo,Monto final extremadamente alto frente al ticket promedio.,validacion
TRX-009213,2026-05-13 08:59:00,2,8.98,desayuno,CAJ-003,MES-002,mesa_09,bebidas,Gaseosa personal,1,1.38,0,1.38,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009214,2026-05-23 12:46:00,5,12.77,almuerzo,CAJ-004,MES-002,mesa_10,bebidas,Gaseosa personal,4,5.47,0,5.47,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009215,2026-05-27 18:28:00,2,18.47,cena,CAJ-003,MES-004,mesa_03,almuerzos,Almuerzo ejecutivo,1,41.77,0,41.77,efectivo,anulacion,1,empleado_anulaciones_altas,Empleado asociado a anulaciones frecuentes o de monto alto.,prueba
TRX-009216,2026-05-07 12:03:00,3,12.05,almuerzo,CAJ-004,MES-003,mesa_03,bebidas,Jugo natural,2,3.8,60,1.52,efectivo,venta,1,efectivo_descuento_alto,Venta en efectivo con descuento inusualmente alto.,prueba
TRX-009217,2026-05-26 04:41:00,1,4.68,fuera_horario,CAJ-003,MES-002,retiro_local,almuerzos,Almuerzo ejecutivo,3,12.12,10,10.91,efectivo,venta,1,venta_fuera_horario,Transaccion registrada cuando el restaurante deberia estar cerrado.,prueba
TRX-009218,2026-06-11 08:05:00,3,8.08,desayuno,CAJ-003,MES-005,mesa_01,desayunos,Tigrillo con cafe,3,13.58,0,13.58,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009219,2026-05-26 12:57:00,1,12.95,almuerzo,CAJ-001,MES-006,mesa_11,postres,Tres leches,3,7.95,0,4.59,tarjeta,devolucion,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009220,2026-06-23 13:31:00,1,13.52,almuerzo,CAJ-001,MES-006,mesa_11,almuerzos,Menestra con carne,4,25.17,0,25.17,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009221,2026-06-10 13:01:00,2,13.02,almuerzo,CAJ-004,MES-001,mesa_01,almuerzos,Menestra con carne,1,6.24,5,5.93,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009222,2026-06-30 08:52:00,1,8.87,desayuno,CAJ-002,MES-003,mesa_08,bebidas,Agua sin gas,1,1.02,0,1.02,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009223,2026-05-13 12:34:00,2,12.57,almuerzo,CAJ-004,MES-002,mesa_07,desayunos,Humita con cafe,1,3.19,5,3.03,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009224,2026-06-04 17:47:00,3,17.78,cena,CAJ-003,MES-004,mesa_14,bebidas,Gaseosa personal,2,2.39,0,2.39,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009225,2026-05-16 20:48:00,5,20.8,cena,CAJ-002,MES-004,mesa_07,almuerzos,Menestra con carne,3,20.45,5,19.43,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009226,2026-05-05 13:03:00,1,13.05,almuerzo,CAJ-002,MES-006,mesa_04,almuerzos,Almuerzo ejecutivo,1,3.88,5,3.69,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009227,2026-06-16 15:22:00,1,15.37,almuerzo,CAJ-003,MES-003,domicilio,combos,Combo para dos,3,37.95,10,34.16,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009228,2026-05-06 14:14:00,2,14.23,almuerzo,CAJ-001,MES-002,mesa_11,platos_fuertes,Churrasco ecuatoriano,1,9.4,15,7.99,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009229,2026-06-08 10:01:00,0,10.02,desayuno,CAJ-002,MES-003,mesa_04,platos_fuertes,Parrillada personal,1,11.75,0,11.75,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009230,2026-05-13 08:05:00,2,8.08,desayuno,CAJ-004,MES-001,mesa_03,almuerzos,Almuerzo ejecutivo,2,8.43,5,8.01,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009231,2026-06-25 15:32:00,3,15.53,almuerzo,CAJ-004,MES-004,app_delivery,almuerzos,Seco de pollo,2,12.0,0,12.0,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009232,2026-06-21 13:18:00,6,13.3,almuerzo,CAJ-001,MES-002,app_delivery,desayunos,Tigrillo con cafe,2,8.88,0,8.88,transferencia,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009233,2026-05-16 12:04:00,5,12.07,almuerzo,CAJ-002,MES-006,mesa_10,desayunos,Bolon mixto,1,3.78,0,3.78,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009234,2026-05-06 10:25:00,2,10.42,desayuno,CAJ-002,MES-002,mesa_15,almuerzos,Seco de pollo,3,16.2,0,16.2,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
TRX-009235,2026-05-21 12:26:00,3,12.43,almuerzo,CAJ-002,MES-002,domicilio,bebidas,Gaseosa personal,2,2.6,10,2.34,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,validacion
TRX-009236,2026-06-27 03:45:00,5,3.75,fuera_horario,CAJ-003,MES-002,mesa_13,almuerzos,Seco de pollo,4,24.06,15,20.45,efectivo,venta,1,venta_fuera_horario,Transaccion registrada cuando el restaurante deberia estar cerrado.,prueba
TRX-009237,2026-05-30 19:29:00,5,19.48,cena,CAJ-002,MES-006,mesa_05,almuerzos,Almuerzo ejecutivo,4,16.18,0,16.18,tarjeta,venta,0,normal,Transaccion dentro del patron esperado.,train_normal
TRX-009238,2026-06-28 15:54:00,6,15.9,almuerzo,CAJ-004,MES-005,app_delivery,almuerzos,Seco de pollo,3,17.99,0,17.99,efectivo,venta,0,normal,Transaccion dentro del patron esperado.,prueba
